lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
20.99367,105.86943,83,Secret,can-ho-ban-chung-cu-3529,458 Minh Khai ,Phường Vĩnh Tuy,Quận Hai Bà Trưng,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/gia-dinh-can-ban-gap-can-ho-83m2-tang-trung-t9-tim-6330947
10.76168,106.69937,65,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 06,Quận 4,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-2pn-du-an-millennium-65m2-view-song-5725186
10.77188,106.76349,54,Secret,can-ho-ban-chung-cu-cao-cap-3530,"2 Phan Văn Đáng, Thạnh Mỹ Lợi, Hồ Chí Minh, Việt Nam ",Phường Thạnh Mỹ Lợi,Quận 2,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ket-tien-ban-nhanh-can-1pn-vista-verde-4713120
10.72709,106.70164,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Tân Phong ,Phường Tân Phong,Quận 7,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-thuc-giu-cho-can-ho-lavida-phu-my-hung-50tr-6217471
10.79877,106.68270,88,16000.0,can-ho-cho-thue-chung-cu-3550, ,Phường 01,Quận Phú Nhuận,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-cho-thue-chung-cu-cao-cap-satra-88m2-2pn-ntco-6283189
10.79877,106.68270,95,14000.0,can-ho-cho-thue-chung-cu-3550,Phan Đăng Lưu Hồ Chí Minh ,Phường 01,Quận Phú Nhuận,TP.Hồ Chí Minh,14.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-satra-eximland-85m2-2pn-noi-that-g-6303041
10.79877,106.68270,85,17000.0,can-ho-cho-thue-chung-cu-3550,Phan Đăng Lưu Hồ Chí Minh ,Phường 01,Quận Phú Nhuận,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-satra-eximland-85m2-2pn-noi-that-g-6130915
21.06798,105.83556,109,Secret,nha-ban-biet-thu-villa-3525,"Đường phố Âu Cơ, Tây Hồ. ",Phường Tứ Liên,Quận Tây Hồ,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/ban-biet-thu-nha-vuon-pho-au-co-109m2-5-tang-5-2-t-6119431
10.72051,106.62091,52,Secret,can-ho-ban-chung-cu-3529, ,Phường 16,Quận 8,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/heaven-river-view-quan-8-nhan-nha-hoan-thien-quy-1-6331608
10.77066,106.71703,64,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Thủ Thiêm,Quận 2,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/gio-hang-noi-bo-10-can-cuoi-cung-empire-city-5726741
10.81081,106.67572,32,10000.0,can-ho-cho-thue-chung-cu-3550," Chung cư Garden Gate , Quận Phú Nhuận TPHCM ",Phường 09,Quận Phú Nhuận,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-office-tai-garden-gate-quan-phu-nhuan-6329397
10.72735,106.70173,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Tân Phong ,Phường Tân Phong,Quận 7,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/du-an-lavida-mo-ban-dot-2-vi-tri-tot-nhat-khu-vuc-6196458
10.75707,106.66164,132,22000.0,can-ho-cho-thue-chung-cu-3550,126 Hồng Bàng ,Phường 12,Quận 5,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-parkson-hung-vuong-132m2-3pn-noi-t-6130926
10.74929,106.64295,82,12000.0,can-ho-cho-thue-chung-cu-3550, ,Phường 05,Quận 8,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-cho-gap-chung-cu-giai-viet-quan-8-82m2-2pn-2wc-6295640
21.06052,105.80352,225,Secret,nha-ban-biet-thu-villa-3525,Biệt Thự Embassy Garden Tây Hồ Tây ,Phường Xuân La,Quận Tây Hồ,TP.Hà Nội,19.10.2017,,http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/ban-biet-thu-lien-ke-embassy-garden-tay-ho-tay-nhi-6325085
10.82127,106.77212,68,Secret,can-ho-ban-chung-cu-3529, ,Phường Phước Long B,Quận 9,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-can-ban-can-ho-the-art-quan-9-view-ho-bo-6331568
10.78323,106.73663,70,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Bình Khánh,Quận 2,TP.Hồ Chí Minh,11.10.2017,27.06.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-ch-new-city-thu-thiem-mt-mai-chi-tho-vi-tri-cu-5800214
10.77066,106.71703,55,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Thủ Thiêm,Quận 2,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ban-lai-can-ho-o-khu-do-thi-empire-city-thu-th-6297417
10.80609,106.67598,73,20000.0,can-ho-cho-thue-chung-cu-3550, ,Phường 09,Quận Phú Nhuận,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/ch-garden-gate-2pn-73m2-full-noi-that-nhu-hinh-gia-6264738
10.72642,106.70121,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Tân Phong ,Phường Tân Phong,Quận 7,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-thuc-giu-cho-can-ho-lavida-tt-30-nhan-nha-ck-6206271
10.74597,106.64559,70,11000.0,can-ho-cho-thue-chung-cu-3550,đường Cao Lỗ P4 Q8 ,Phường 04,Quận 8,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-chung-cu-topaz-city-q8-70m2-2pn-no-6326887
10.76979,106.72549,75,44000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường An Lợi Ðông,Quận 2,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-shophouse-sala-sarimi-duong-mai-chi-tho-q-5925075
10.76979,106.72549,75,44000.0,mat-bang-cho-thue-mat-bang-ban-le-3562, ,Phường An Lợi Ðông,Quận 2,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-ban-le-3562/cho-thue-shophouse-tai-khu-do-thi-sala-quan-2-5945338
10.82127,106.77212,70,Secret,can-ho-ban-chung-cu-cao-cap-3530,CHÍNH CHỦ CẦN BÁN GẤP CĂN HỘ The Art Q.9 70m2 hướng đông bắc .Lh 0946 120 889  ,Phường Phước Long B,Quận 9,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-chu-can-ban-gap-ch-the-art-q-9-70m2-huong-do-5985040
10.80943,106.67388,33,11000.0,can-ho-cho-thue-chung-cu-cao-cap-3551,8 Hoàng Minh Giám ,Phường 09,Quận Phú Nhuận,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-cao-cap-3551/cho-thue-can-officetel-va-can-ho-gan-san-bay-6331764
10.84800,106.74560,76,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Linh Ðông,Quận Thủ Đức,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-tien-nen-tl-gap-can-ho-4s-linh-dong-gia-hap-da-6042098
10.70364,106.70937,96,8000.0,can-ho-cho-thue-chung-cu-3550,187A Lê Văn Lương ,Xã Phước Kiển,Huyện Nhà Bè,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-hagl-an-tien-tien-nghi-view-dep-gi-6322029
10.72726,106.70164,74,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Tân Phong ,Phường Tân Phong,Quận 7,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-lavida-quan-7-mo-ban-nhanh-tay-giu-cho-50tr-6201779
10.74597,106.64559,74,Secret,can-ho-ban-chung-cu-3529,Cao Lỗ Ho Chi Minh City ,Phường 04,Quận 8,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ton-vinh-gia-tri-song-dich-thuc-hay-den-voi-topaz-5748179
10.73929,106.67836,92,13000.0,can-ho-cho-thue-chung-cu-cao-cap-3551,Cao Lỗ Hồ Chí Minh ,Phường 04,Quận 8,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-cao-cap-3551/toi-can-cho-thue-nhanh-can-ho-topaz-city-duong-cao-6318832
10.76979,106.72549,168,72,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường An Lợi Ðông,Quận 2,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-shophouse-7x24m-dtsd-750m2-sala-q-2-5986068
20.98370,105.86363,65,24000.0,mat-bang-cho-thue-3521,Hoàng Mai Hà Nội ,Phường Hoàng Liệt,Quận Hoàng Mai,TP.Hà Nội,02.03.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-3521/cho-thue-kiot-linh-dam-vao-kinh-doanh-luon-5464595
10.84800,106.74560,75,Secret,can-ho-ban-chung-cu-cao-cap-3530,Đường số 30 Linh Đông ,Phường Linh Ðông,Quận Thủ Đức,TP.Hồ Chí Minh,09.10.2017,11.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-chung-cu-4s-riverside-linh-dong-chi-1ty8-cu-6113839
10.86998,106.71205,54,870,can-ho-ban-chung-cu-cao-cap-3530,Quốc lộ 13 Hồ Chí Minh ,Phường Tam Bình,Quận Thủ Đức,TP.Hồ Chí Minh,12.10.2017,12.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/roxana-plaza-1-mat-tien-3-mat-song-gia-chi-870-tri-6298119
10.80801,106.73241,73,Secret,can-ho-ban-chung-cu-cao-cap-3530,Xa lộ Hà Nội Hồ Chí Minh ,Phường Thảo Ðiền,Quận 2,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/sang-lai-can-73m2-masteri-gia-2-68-ti-tang-22-5144795
10.70289,106.70856,121,Secret,can-ho-cho-thue-chung-cu-3550,Nguyễn Hữu Thọ Hồ Chí Minh ,Xã Phước Kiểng,Huyện Nhà Bè,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-hoang-anh-an-tien-2pn-gia-7-5tr-3p-6188662
10.70289,106.70856,94,8000.0,can-ho-cho-thue-chung-cu-3550,Nguyễn Hữu Thọ Hồ Chí Minh ,Xã Phước Kiểng,Huyện Nhà Bè,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-hoang-anh-an-tien-gold-house-95m2-6187960
20.96410,105.82316,300,20000.0,mat-bang-cho-thue-mat-bang-ban-le-3562,Khu đô thị Tây Nam Linh Đàm Hoàng Liệt ,Phường Hoàng Liệt,Quận Hoàng Mai,TP.Hà Nội,08.03.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-ban-le-3562/cho-thue-kinh-doanh-dau-tu-mat-bang-tttm-5191153
10.76979,106.72549,75,30000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường An Lợi Ðông,Quận 2,TP.Hồ Chí Minh,18.10.2017,13.09.2017,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-mat-bang-shophouse-khu-do-thi-sala-quan-2-5919937
10.79757,106.80281,75,2000.0,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Phú Hữu,Quận 9,TP.Hồ Chí Minh,11.10.2017,11.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/suat-noi-bo-view-quan-1-lung-linh-du-an-jamila-tha-5534545
10.76451,106.74686,51,2000.0,can-ho-ban-chung-cu-cao-cap-3530,Võ Trường Toản Quận 2 ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,09.10.2017,11.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/nhan-giu-cho-can-ho-masreri-an-phu-gia-tu-1-8-ty-6114805
10.80508,106.61903,68,Secret,can-ho-cho-thue-chung-cu-3550,Đường CN13 Sơn Kỳ ,Phường Sơn Kỳ,Quận Tân Phú,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-chung-cu-q-tan-phu-gan-sieu-thi-ea-6323501
10.84755,106.77332,65,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Hiệp Phú,Quận 9,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chiet-khau-khung-can-ho-cao-cap-saigongateway-voi-6296753
10.70289,106.70856,52,6000.0,can-ho-cho-thue-chung-cu-3550,Nguyễn Hữu Thọ Hồ Chí Minh ,Xã Phước Kiểng,Huyện Nhà Bè,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-can-ho-the-park-residence-1pn-6-5tr-2pn-7-6258966
10.80645,106.68893,95,14000.0,can-ho-cho-thue-chung-cu-3550,Nguyễn Văn Đậu Hồ Chí Minh ,Phường 06,Quận Bình Thạnh,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-chcc-nguyen-van-dau-binh-thanh-dien-tich-6321109
21.02776,105.83416,220,9000.0,mat-bang-cho-thue-mat-bang-ban-le-3562,208 Nam Dư ,Phố Nam Dư,Quận Hoàng Mai,TP.Hà Nội,01.12.2016,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-ban-le-3562/cho-thue-220m2-mat-bang-tang-1-tai-208-nam-du-5271020
20.99891,105.80886,200,50000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường Khương Đình,Quận Thanh Xuân,TP.Hà Nội,18.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-thanh-xuan-cau-giay-tu-liem-4938347
10.80942,106.61479,60,Secret,nha-ban-nha-pho-3535,Lê Trọng Tấn Hồ Chí Minh ,Phường Sơn Kỳ,Quận Tân Phú,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-1-tret-2-lau-le-trong-tan-dt-4x15-ngay-sieu-th-6323666
10.79321,106.72024,54,12000.0,can-ho-cho-thue-chung-cu-3550,208 Nguyễn Hữu Cảnh ,Phường 22,Quận Bình Thạnh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-nhieu-can-ho-vinhomes-central-park-6038136
15.98965,108.26733,45,799,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/so-huu-can-ho-tai-cocobay-chuan-4-sao-tai-da-nang-5997724
16.81413,107.10058,450,60,mat-bang-cho-thue-mat-bang-ban-le-3562,"1 Hùng Vương, TP. Đông Hà, T. Quảng Trị ",Phường 1,Đông Hà,Quảng Trị,02.03.2016,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-ban-le-3562/mb-cho-thue-1-hung-vuong-tp-dong-ha-t-quang-tri-4474653
20.99196,105.79823,120,20000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường Thanh Xuân Bắc,Quận Thanh Xuân,TP.Hà Nội,19.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-ca-toa-nha-hoac-tung-tang-lam-van-phong-t-6020046
10.78024,106.69070,50,5000.0,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 06,Quận 3,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/nhan-giu-cho-can-ho-cao-cap-grand-central-mat-tien-5930457
20.99788,105.81459,130,26000.0,mat-bang-cho-thue-mat-bang-van-phong-3561,148 Nguyễn Trãi ,Phường Thượng Đình,Quận Thanh Xuân,TP.Hà Nội,19.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-toa-nha-mat-duong-nguyen-trai-5478114
10.80508,106.61903,66,Secret,can-ho-ban-chung-cu-cao-cap-3530,09 đường sơn kì ,Phường Sơn Kỳ,Quận Tân Phú,TP.Hồ Chí Minh,08.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-gap-can-ho-2-pn-khu-son-ki-gia-1-5-ty-6275686
15.98965,108.26733,45,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Đường Trường Sa, P. Hòa Hải, Q. Ngũ Hành Sơn, TP. Đà Nẵng ",Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/co-720tr-trong-tay-dau-tu-vao-dau-de-sinh-loi-6264846
10.75166,106.63245,65,Secret,can-ho-ban-chung-cu-cao-cap-3530,Kinh Dương Vương ,Phường 12,Quận 3,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/luxcity-ngam-phao-hoa-cuoi-tha-ga-4479232
21.00214,105.80179,200,36000.0,mat-bang-cho-thue-mat-bang-van-phong-3561,60B Nguyễn Huy Tưởng ,Phường Nhân Chính,Quận Thanh Xuân,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-toa-nha-vinapharm-60b-nguyen-hu-6266212
15.98965,108.26733,45,720,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/condotel-so-hong-vinh-vien-voi-loi-nhuan-toi-thieu-6324353
10.78619,106.67552,81,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Trường Sa, Ho Chi Minh City, Quận 3, Ho Chi Minh, Vietnam ",Phường 12,Quận 3,TP.Hồ Chí Minh,20.10.2017,20.04.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-chung-cu-screc-tower-4587995
21.03132,105.78881,120,30000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường Dịch Vọng Hậu,Quận Cầu Giấy,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-tai-toa-nha-cmc-duy-tan-cg-dien-6329562
0.0,0.0,58,Secret,can-ho-ban-chung-cu-3529, ,Phường 17,Quận 3,TP.Hồ Chí Minh,20.10.2017,06.05.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-chung-cu-cao-cap-screc-tower-q3-5638949
21.03092,105.78495,160,30000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường Dịch Vọng Hậu,Quận Cầu Giấy,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-tai-duy-tan-dt-100-200-300m2-gi-6329525
21.03132,105.78881,40,12000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường Dịch Vọng Hậu,Quận Cầu Giấy,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-cau-giay-gia-re-dt-50-500m2-6329618
21.03092,105.78503,180,30000.0,mat-bang-cho-thue-mat-bang-van-phong-3561, ,Phường Dịch Vọng Hậu,Quận Cầu Giấy,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-tai-duy-tan-dien-tich-tu-100-de-6329533
21.01486,105.85047,80,18000.0,mat-bang-cho-thue-mat-bang-van-phong-3561,Bùi Thị Xuân Hai Bà Trưng ,Phường Bùi Thị Xuân,Quận Hai Bà Trưng,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-vp-pho-bui-thi-xuan-trieu-viet-vuong-vi-t-6329485
20.99788,105.81459,42,Secret,nha-ban-nha-pho-3535, ,Phường Thượng Đình,Quận Thanh Xuân,TP.Hà Nội,09.10.2017,09.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pho-nguyen-trai-sieu-dep-5-tang-42m2-lo-go-6204761
20.99788,105.81459,30,Secret,nha-ban-nha-pho-3535, ,Phường Thượng Đình,Quận Thanh Xuân,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-duong-nguyen-trai-thanh-xuan-30m2-mt-4m-gi-6298821
20.99788,105.81459,90,Secret,nha-ban-nha-pho-3535,Ngã Tư Sở Đống Đa ,Phường Thượng Đình,Quận Thanh Xuân,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-nga-tu-so-90m-5-tang-gia-chi-9-5-ty-gara-k-6123116
21.01876,105.84591,110,30000.0,mat-bang-cho-thue-mat-bang-van-phong-3561,Nguyễn Du Hai Bà Trưng ,Phường Ngô Thì Nhậm,Quận Hai Bà Trưng,TP.Hà Nội,21.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/van-phong-cho-thue-quan-hai-ba-trung-mat-pho-nguye-6329650
21.02666,105.83253,20,Secret,nha-ban-nha-pho-3535, ,Phường Quốc Tử Giám,Quận Đống Đa,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-ngo-van-huong-20m-4-tang-2-mat-thoang-1-3-5828283
21.02056,105.82318,38,4000.0,nha-ban-nha-pho-3535,Bán nhà ngõ Xã Đàn P Ô Chợ Dừa dt 38 m2 x 4 t giá 4 tỷ ,Phường Ô Chợ Dừa,Quận Đống Đa,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-ngo-xa-dan-p-o-cho-dua-dt-38-m2-x-4-t-4800131
10.78830,106.69832,64,Secret,nha-ban-nha-pho-3535, ,Phường Ða Kao,Quận 1,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-2mt-dinh-tien-hoang-dien-bien-phu-dt-4x16m-6099950
20.99781,105.87020,90,Secret,nha-ban-nha-pho-3535,Yên Lạc Đồng Lạc ,Phường Vĩnh Tuy,Quận Hai Bà Trưng,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-phan-lo-yen-lac-90mx4-tang-gia-chi-6-5-ty-5426380
21.02056,105.82318,30,Secret,nha-ban-nha-pho-3535,318 Đê La Thành ,Phường Ô Chợ Dừa,Quận Đống Đa,TP.Hà Nội,09.10.2017,08.09.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-sieu-kd-de-la-thanh-gia-3-75-ty-5486223
21.01486,105.85047,200,46000.0,mat-bang-cho-thue-mat-bang-van-phong-3561,Bùi Thị Xuân Hai Bà Trưng ,Phường Bùi Thị Xuân,Quận Hai Bà Trưng,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/van-phong-cho-thue-quan-hai-ba-trung-mat-pho-bui-t-6330845
21.02056,105.82318,123,35000.0,nha-ban-nha-pho-3535, ,Phường Ô Chợ Dừa,Quận Đống Đa,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-toa-nha-pho-tran-quang-dieu-dt-123m2-x-8-tang-6298820
10.76451,106.74686,311,11000.0,can-ho-ban-chung-cu-3529,628 Xa lộ Hà Nội ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-the-vista-quan-2-duplex-gia-tot-nhat-5667199
10.76451,106.74686,101,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-tien-chuyen-nhuong-can-ho-can-ho-the-vista-qua-5092107
21.01085,105.82332,70,Secret,nha-ban-nha-pho-3535,Thái Hà Đống Đa ,Phường Trung Liệt,Quận Đống Đa,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-thai-ha-70m-6-tang-gia-chi-9-5-ty-kinh-doa-6117193
21.00044,105.85991,92,Secret,nha-ban-nha-pho-3535,115 Quỳnh Mai ,Phường Quỳnh Mai,Quận Hai Bà Trưng,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/phan-lo-noi-that-go-lim-san-vuon-quynh-mai-91m-4t-5580695
21.01085,105.82332,44,Secret,nha-ban-nha-pho-3535, ,Phường Trung Liệt,Quận Đống Đa,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pl-thai-ha-44m-4-tang-o-to-vao-nha-gia-6-9-5828314
21.00219,105.82883,31,Secret,nha-ban-nha-pho-3535, ,Phường Khương Thượng,Quận Đống Đa,TP.Hà Nội,09.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-khuong-thuong-31m2-4-tang-chi-co-2-65-ty-6129782
